608,3333
609,3325
610,3320
611,3309
612,3302
613,3293
614,3283
615,3272
616,3263
617,3249
618,3240
619,3231
620,3218
621,3210
622,3199
623,3190
624,3180
625,3169
626,3165
627,3154
628,3146
629,3132
630,3120
631,3112
632,3104
633,3092
634,3082
635,3068
636,3059
637,3051
638,3036
639,3019
640,3007
641,2995
642,2989
643,2974
644,2966
645,2954
646,2946
647,2930
648,2914
649,2908
650,2900
651,2879
652,2873
653,2857
654,2845
655,2827
656,2817
657,2804
658,2794
659,2783
660,2774
661,2762
662,2751
663,2743
664,2730
665,2715
666,2701
667,2691
668,2681
669,2670
670,2655
671,2649
672,2636
673,2621
674,2615
675,2601
676,2585
677,2576
678,2560
679,2549
680,2539
681,2531
682,2520
683,2508
684,2491
685,2473
686,2459
687,2449
688,2434
689,2422
690,2402
691,2389
692,2372
693,2365
694,2347
695,2335
696,2321
697,2306
698,2296
699,2284
700,2265
701,2254
702,2233
703,2214
704,2198
705,2191
706,2175
707,2165
708,2143
709,2124
710,2110
711,2093
712,2079
713,2057
714,2043
715,2025
716,2013
717,1996
718,1978
719,1960
720,1939
721,1919
722,1901
723,1885
724,1865
725,1848
726,1824
727,1802
728,1780
729,1759
730,1750
731,1732
732,1719
733,1694
734,1683
735,1664
736,1652
737,1636
738,1616
739,1602
740,1588
741,1569
742,1560
743,1541
744,1527
745,1505
746,1487
747,1465
748,1442
749,1421
750,1400
751,1380
752,1370
753,1351
754,1334
755,1315
756,1297
757,1280
758,1261
759,1239
760,1227
761,1214
762,1197
763,1169
764,1152
765,1132
766,1112
767,1086
768,1080
769,1059
770,1036
771,1016
772,1001
773,985
774,968
775,957
776,944
777,922
778,905
779,895
780,882
781,864
782,846
783,831
784,814
785,798
786,785
787,769
788,757
789,748
790,726
791,717
792,700
793,681
794,658
795,644
796,626
797,609
798,600
799,592
800,580
