434,6294
435,6278
436,6255
437,6230
438,6208
439,6191
440,6168
441,6152
442,6137
443,6114
444,6098
445,6076
446,6057
447,6040
448,6024
449,6008
450,5984
451,5966
452,5948
453,5939
454,5924
455,5903
456,5886
457,5861
458,5845
459,5819
460,5802
461,5780
462,5760
463,5741
464,5727
465,5703
466,5693
467,5676
468,5655
469,5637
470,5618
471,5593
472,5572
473,5553
474,5532
475,5514
476,5496
477,5474
478,5458
479,5444
480,5421
481,5401
482,5389
483,5371
484,5354
485,5344
486,5327
487,5307
488,5289
489,5264
490,5247
491,5228
492,5215
493,5194
494,5187
495,5166
496,5152
497,5137
498,5121
499,5086
500,5067
501,5047
502,5026
503,5004
504,4981
505,4963
506,4943
507,4919
508,4898
509,4880
510,4870
511,4849
512,4835
513,4819
514,4801
515,4780
516,4759
517,4740
518,4721
519,4704
520,4696
521,4677
522,4660
523,4642
524,4614
525,4589
526,4565
527,4548
528,4531
529,4507
530,4484
531,4470
532,4452
533,4427
534,4398
535,4377
536,4360
537,4337
538,4312
539,4286
540,4269
541,4244
542,4231
543,4208
544,4191
545,4174
546,4151
547,4134
548,4107
549,4086
550,4056
551,4034
552,4012
553,3990
554,3969
555,3948
556,3929
557,3909
558,3883
559,3869
560,3855
561,3825
562,3796
563,3775
564,3746
565,3724
566,3693
567,3672
568,3654
569,3626
570,3603
571,3570
572,3545
573,3522
574,3498
575,3469
576,3443
577,3417
578,3395
579,3371
580,3349
581,3320
582,3298
583,3275
584,3252
585,3217
586,3190
587,3166
588,3137
589,3112
590,3083
591,3055
592,3027
593,3006
594,2980
595,2950
596,2919
597,2897
598,2874
599,2850
600,2825
601,2802
602,2783
603,2753
604,2730
605,2705
606,2675
607,2648
608,2625
609,2595
610,2577
611,2557
612,2548
613,2521
614,2496
615,2467
616,2445
617,2429
618,2398
619,2376
620,2346
621,2323
622,2300
623,2272
624,2247
625,2224
626,2202
627,2175
628,2148
629,2127
630,2103
631,2074
632,2050
633,2030
634,2013
635,1992
636,1977
637,1946
638,1924
639,1902
640,1872
641,1852
642,1828
643,1802
644,1773
645,1749
646,1727
647,1707
648,1686
649,1670
650,1642
651,1619
652,1589
653,1561
654,1538
655,1518
656,1497
657,1468
658,1445
659,1425
660,1408
661,1385
662,1362
663,1341
664,1312
665,1290
666,1269
667,1244
668,1217
669,1201
670,1180
671,1159
672,1139
673,1115
674,1095
675,1067
676,1042
677,1017
678,1007
679,984
680,959
681,945
682,919
683,898
684,882
685,852
686,823
687,799
688,785
689,766
690,742
691,714
692,700
693,680
694,659
695,640
696,618
697,597
698,581
699,559
700,539
701,529
702,504
703,482
704,465
705,450
706,439
707,431
708,412
709,398
710,382
711,368
712,355
713,337
714,326
715,316
716,301
717,294
718,282
719,272
720,266
721,258
722,243
723,235
724,228
725,221
726,215
727,208
728,198
729,193
730,188
731,181
732,172
733,161
734,150
735,145
736,140
737,133
738,129
739,125
740,117
741,112
742,107
743,103
744,101
745,94
746,89
747,85
748,82
749,80
750,78
751,75
752,68
753,61
754,59
755,53
756,50
757,47
758,46
759,43
760,40
761,36
762,35
763,35
764,31
765,29
766,25
767,22
768,16
769,14
770,12
771,12
772,11
773,10
774,9
775,9
776,7
777,7
778,7
779,6
780,6
781,6
782,6
783,6
784,6
785,6
786,6
787,6
788,6
789,6
790,6
791,6
792,6
793,5
794,5
795,5
796,5
797,5
798,5
799,5
800,4
