3,2,1,40,747,459.53,500, 2017-12-08 18:59:56 +0000
3,2,1,40,744,459.55,500, 2017-12-08 18:59:56 +0000
3,2,1,40,734,459.58,500, 2017-12-08 18:59:56 +0000
3,2,1,40,746,459.61,500, 2017-12-08 18:59:56 +0000
3,2,1,40,752,459.64,500, 2017-12-08 18:59:56 +0000
3,2,1,40,749,459.67,500, 2017-12-08 18:59:56 +0000
3,2,1,40,742,459.70,500, 2017-12-08 18:59:56 +0000
3,2,1,40,757,459.73,500, 2017-12-08 18:59:56 +0000
3,2,1,40,753,459.76,500, 2017-12-08 18:59:56 +0000
3,2,1,40,750,459.78,500, 2017-12-08 18:59:56 +0000
3,2,1,40,757,459.81,500, 2017-12-08 18:59:56 +0000
3,2,1,40,755,459.84,500, 2017-12-08 18:59:56 +0000
3,2,1,40,748,459.87,500, 2017-12-08 18:59:56 +0000
3,2,1,40,756,459.90,500, 2017-12-08 18:59:56 +0000
3,2,1,40,746,459.93,500, 2017-12-08 18:59:56 +0000
3,2,1,40,750,459.96,500, 2017-12-08 18:59:56 +0000
3,2,1,40,747,459.99,500, 2017-12-08 18:59:56 +0000
3,2,1,40,751,460.02,500, 2017-12-08 18:59:56 +0000
3,2,1,40,777,460.05,500, 2017-12-08 18:59:56 +0000
3,2,1,40,772,460.08,500, 2017-12-08 18:59:56 +0000
3,2,1,40,779,460.11,500, 2017-12-08 18:59:56 +0000
3,2,1,40,756,460.14,500, 2017-12-08 18:59:56 +0000
3,2,1,40,780,460.17,500, 2017-12-08 18:59:56 +0000
3,2,1,40,760,460.20,500, 2017-12-08 18:59:56 +0000
3,2,1,40,785,460.24,500, 2017-12-08 18:59:56 +0000
3,2,1,40,787,460.27,500, 2017-12-08 18:59:56 +0000
3,2,1,40,794,460.30,500, 2017-12-08 18:59:56 +0000
3,2,1,40,788,460.34,500, 2017-12-08 18:59:56 +0000
3,2,1,40,790,460.37,500, 2017-12-08 18:59:56 +0000
3,2,1,40,796,460.40,500, 2017-12-08 18:59:56 +0000
3,2,1,40,795,460.44,500, 2017-12-08 18:59:56 +0000
3,2,1,40,806,460.47,500, 2017-12-08 18:59:56 +0000
3,2,1,40,812,460.51,500, 2017-12-08 18:59:56 +0000
3,2,1,40,803,460.54,500, 2017-12-08 18:59:56 +0000
3,2,1,40,793,460.57,500, 2017-12-08 18:59:56 +0000
3,2,1,40,805,460.61,500, 2017-12-08 18:59:56 +0000
3,2,1,40,807,460.64,500, 2017-12-08 18:59:56 +0000
3,2,1,40,794,460.68,500, 2017-12-08 18:59:56 +0000
3,2,1,40,801,460.71,500, 2017-12-08 18:59:56 +0000
3,2,1,40,815,460.74,500, 2017-12-08 18:59:56 +0000
3,2,1,40,810,460.78,500, 2017-12-08 18:59:56 +0000
3,2,1,40,810,460.81,500, 2017-12-08 18:59:56 +0000
3,2,1,40,819,460.85,500, 2017-12-08 18:59:56 +0000
3,2,1,40,807,460.89,500, 2017-12-08 18:59:56 +0000
3,2,1,40,815,460.92,500, 2017-12-08 18:59:56 +0000
3,2,1,40,822,460.96,500, 2017-12-08 18:59:56 +0000
3,2,1,40,802,460.99,500, 2017-12-08 18:59:56 +0000
3,2,1,40,794,461.02,500, 2017-12-08 18:59:56 +0000
3,2,1,40,812,461.06,500, 2017-12-08 18:59:56 +0000
3,2,1,40,815,461.09,500, 2017-12-08 18:59:56 +0000
3,2,1,40,804,461.13,500, 2017-12-08 18:59:56 +0000
3,2,1,40,790,461.16,500, 2017-12-08 18:59:56 +0000
