297,9370
298,9335
299,9300
300,9262
301,9222
302,9195
303,9161
304,9126
305,9101
306,9060
307,9025
308,8999
309,8969
310,8940
311,8911
312,8882
313,8841
314,8809
315,8784
316,8747
317,8715
318,8694
319,8673
320,8635
321,8610
322,8585
323,8543
324,8513
325,8477
326,8447
327,8416
328,8385
329,8353
330,8317
331,8287
332,8261
333,8234
334,8198
335,8175
336,8145
337,8118
338,8074
339,8044
340,8018
341,7985
342,7961
343,7932
344,7909
345,7878
346,7849
347,7818
348,7782
349,7746
350,7715
351,7692
352,7662
353,7636
354,7603
355,7568
356,7546
357,7517
358,7490
359,7472
360,7443
361,7411
362,7379
363,7345
364,7319
365,7285
366,7262
367,7229
368,7206
369,7178
370,7150
371,7122
372,7100
373,7080
374,7056
375,7024
376,7003
377,6970
378,6946
379,6916
380,6881
381,6853
382,6830
383,6793
384,6760
385,6735
386,6715
387,6695
388,6663
389,6637
390,6613
391,6581
392,6560
393,6540
394,6511
395,6488
396,6460
397,6427
398,6402
399,6371
400,6344
401,6319
402,6293
403,6262
404,6222
405,6194
406,6161
407,6131
408,6107
409,6084
410,6064
411,6043
412,6021
413,5985
414,5962
415,5931
416,5900
417,5877
418,5860
419,5836
420,5820
421,5792
422,5768
423,5744
424,5723
425,5701
426,5683
427,5659
428,5628
429,5601
430,5573
431,5539
432,5521
433,5490
434,5462
435,5440
436,5430
437,5400
438,5378
439,5356
440,5331
441,5308
442,5285
443,5268
444,5246
445,5222
446,5202
447,5174
448,5159
449,5138
450,5118
451,5099
452,5069
453,5047
454,5020
455,4991
456,4969
457,4932
458,4899
459,4876
460,4850
461,4828
462,4803
463,4783
464,4754
465,4730
466,4700
467,4677
468,4656
469,4640
470,4612
471,4588
472,4557
473,4535
474,4512
475,4490
476,4468
477,4442
478,4420
479,4392
480,4370
481,4343
482,4318
483,4283
484,4256
485,4227
486,4195
487,4163
488,4138
489,4111
490,4084
491,4057
492,4031
493,4002
494,3980
495,3957
496,3937
497,3901
498,3872
499,3846
500,3823
501,3795
502,3772
503,3745
504,3725
505,3704
506,3678
507,3652
508,3635
509,3607
510,3577
511,3551
512,3526
513,3506
514,3481
515,3457
516,3436
517,3415
518,3394
519,3364
520,3349
521,3328
522,3307
523,3291
524,3251
525,3213
526,3181
527,3156
528,3137
529,3110
530,3079
531,3053
532,3025
533,2993
534,2979
535,2944
536,2916
537,2894
538,2870
539,2843
540,2809
541,2781
542,2752
543,2724
544,2692
545,2665
546,2645
547,2623
548,2599
549,2574
550,2547
551,2525
552,2494
553,2471
554,2438
555,2411
556,2381
557,2357
558,2335
559,2311
560,2275
561,2245
562,2227
563,2191
564,2165
565,2150
566,2124
567,2096
568,2072
569,2043
570,2021
571,1990
572,1965
573,1935
574,1897
575,1871
576,1848
577,1820
578,1799
579,1775
580,1748
581,1732
582,1715
583,1689
584,1666
585,1645
586,1624
587,1604
588,1579
589,1562
590,1541
591,1509
592,1484
593,1465
594,1438
595,1417
596,1396
597,1376
598,1355
599,1325
600,1308
601,1286
602,1269
603,1252
604,1237
605,1219
606,1194
607,1168
608,1137
609,1118
610,1088
611,1078
612,1052
613,1038
614,1022
615,1004
616,986
617,972
618,950
619,934
620,917
621,898
622,875
623,860
624,839
625,821
626,797
627,777
628,757
629,738
630,722
631,705
632,690
633,677
634,662
635,642
636,630
637,618
638,601
639,587
640,576
641,563
642,551
643,542
644,530
645,521
646,508
647,498
648,494
649,483
650,474
651,470
652,451
653,440
654,426
655,420
656,412
657,401
658,389
659,381
660,378
661,371
662,366
663,357
664,345
665,337
666,332
667,327
668,320
669,315
670,307
671,300
672,295
673,289
674,284
675,278
676,271
677,267
678,257
679,254
680,244
681,241
682,235
683,231
684,227
685,221
686,218
687,212
688,209
689,204
690,199
691,197
692,192
693,188
694,185
695,181
696,176
697,171
698,167
699,166
700,161
701,160
702,159
703,155
704,148
705,145
706,140
707,136
708,135
709,133
710,131
711,130
712,130
713,130
714,129
715,126
716,123
717,122
718,121
719,120
720,119
721,115
722,112
723,109
724,108
725,107
726,106
727,105
728,101
729,100
730,98
731,98
732,97
733,95
734,95
735,93
736,92
737,89
738,86
739,85
740,84
741,82
742,80
743,80
744,80
745,80
746,79
747,79
748,78
749,78
750,77
751,76
752,75
753,72
754,69
755,68
756,68
757,68
758,68
759,66
760,64
761,63
762,60
763,60
764,59
765,56
766,54
767,54
768,52
769,52
770,48
771,48
772,48
773,46
774,43
775,43
776,43
777,42
778,41
779,40
780,39
781,37
782,37
783,37
784,36
785,35
786,34
787,34
788,32
789,31
790,30
791,28
792,28
793,27
794,27
795,25
796,24
797,23
798,23
799,23
800,22
